1793	-23.6483622	-46.597151	(amenity) (waste_basket)
3978	-23.4558065	-46.7661818	(amenity) (waste_basket)
3979	-23.462755	-46.7554101	(amenity) (waste_basket)
5054	-23.5084908	-47.307936	(amenity) (waste_basket)
7246	-23.1892883	-45.8868768	(amenity) (waste_basket)
11113	-23.5603408	-46.7368636	(amenity) (waste_basket)
11115	-23.5607469	-46.7367451	(amenity) (waste_basket)
11535	-23.566635	-46.7384147	(amenity) (waste_basket)
11536	-23.5667026	-46.7383712	(amenity) (waste_basket)
11537	-23.5668052	-46.7383141	(amenity) (waste_basket)
11538	-23.5668514	-46.738227	(amenity) (waste_basket)
11543	-23.5596657	-46.7420994	(amenity) (waste_basket)
11544	-23.559667	-46.742251	(amenity) (waste_basket)
11545	-23.5598815	-46.7418983	(amenity) (waste_basket)
11546	-23.5598846	-46.7418144	(amenity) (waste_basket)
11547	-23.5600997	-46.7273476	(amenity) (waste_basket)
11548	-23.5601403	-46.7272635	(amenity) (waste_basket)
11549	-23.5622946	-46.7230832	(amenity) (waste_basket)
11550	-23.5623364	-46.7230034	(amenity) (waste_basket)
11551	-23.5659253	-46.725398	(amenity) (waste_basket)
11552	-23.5685651	-46.7317414	(amenity) (waste_basket)
11553	-23.5685707	-46.7316193	(amenity) (waste_basket)
11598	-23.5600595	-46.7274178	(amenity) (waste_basket)
11599	-23.5621561	-46.7233844	(amenity) (waste_basket)
11600	-23.5641445	-46.7220272	(amenity) (waste_basket)
11601	-23.5641973	-46.7221305	(amenity) (waste_basket)
11602	-23.5627572	-46.7194657	(amenity) (waste_basket)
11603	-23.5628119	-46.7195609	(amenity) (waste_basket)
12516	-23.559856	-46.7393306	(amenity) (waste_basket)
12517	-23.5598573	-46.7394114	(amenity) (waste_basket)
12519	-23.5619708	-46.7245388	(amenity) (waste_basket)
12520	-23.5619841	-46.724505	(amenity) (waste_basket)
27041	-23.2479338	-45.8922265	(amenity) (waste_basket)
27042	-23.24793	-45.8920273	(amenity) (waste_basket)
28157	-23.6553442	-46.7790714	(amenity) (waste_basket)
31512	-23.1870773	-46.9848531	(amenity) (waste_basket)
31513	-23.1863539	-46.9848204	(amenity) (waste_basket)
31514	-23.1859759	-46.9848995	(amenity) (waste_basket)
31515	-23.185357	-46.9850814	(amenity) (waste_basket)
31516	-23.1830085	-46.9855267	(amenity) (waste_basket)
31553	-23.7110981	-46.5792821	(amenity) (waste_basket)
31594	-23.6291372	-46.7432651	(amenity) (waste_basket)
31641	-23.7948046	-46.5352298	(amenity) (waste_basket)
31717	-23.6294827	-46.7413139	(amenity) (waste_basket)
31777	-23.6295964	-46.7396885	(amenity) (waste_basket)
31778	-23.6295482	-46.7402706	(amenity) (waste_basket)
31787	-23.6294649	-46.7415103	(amenity) (waste_basket)
31788	-23.6295084	-46.7409588	(amenity) (waste_basket)
31789	-23.6294972	-46.7411247	(amenity) (waste_basket)
31792	-23.6290155	-46.7434624	(amenity) (waste_basket)
31795	-23.6288406	-46.7436138	(amenity) (waste_basket)
33732	-23.3382009	-46.8209858	(amenity) (waste_basket)
37382	-23.5632264	-46.6689095	(amenity) (waste_basket)
39696	-23.5953945	-46.6850215	(amenity) (waste_basket)
39697	-23.5953101	-46.6846711	(amenity) (waste_basket)
39698	-23.5955793	-46.6844482	(amenity) (waste_basket)
39699	-23.5956864	-46.6848304	(amenity) (waste_basket)
39700	-23.5957447	-46.6850746	(amenity) (waste_basket)
39701	-23.5954334	-46.685202	(amenity) (waste_basket)
39702	-23.5958609	-46.6853032	(amenity) (waste_basket)
39714	-23.5948165	-46.6852676	(amenity) (waste_basket)
39715	-23.5947569	-46.6850683	(amenity) (waste_basket)
39716	-23.5946712	-46.6847431	(amenity) (waste_basket)
39732	-23.5397917	-46.6451682	(amenity) (waste_basket)
39733	-23.5397082	-46.645313	(amenity) (waste_basket)
39734	-23.5398174	-46.6450993	(amenity) (waste_basket)
39735	-23.5399073	-46.645174	(amenity) (waste_basket)
39736	-23.5399962	-46.6452161	(amenity) (waste_basket)
39737	-23.5399255	-46.6453153	(amenity) (waste_basket)
40272	-23.2057701	-45.9034422	(amenity) (waste_basket)
40273	-23.2062882	-45.9036535	(amenity) (waste_basket)
40274	-23.205654	-45.902202	(amenity) (waste_basket)
40275	-23.2037071	-45.9003733	(amenity) (waste_basket)
41075	-23.188776	-45.8732395	(amenity) (waste_basket)
41076	-23.1889017	-45.8733522	(amenity) (waste_basket)
41077	-23.1888218	-45.8730215	(amenity) (waste_basket)
41081	-23.1889152	-45.8730899	(amenity) (waste_basket)
41082	-23.1887013	-45.8731693	(amenity) (waste_basket)
41090	-23.189069	-45.8736712	(amenity) (waste_basket)
41140	-23.1892449	-45.8741179	(amenity) (waste_basket)
41141	-23.1895221	-45.8741016	(amenity) (waste_basket)
41142	-23.1902655	-45.8742744	(amenity) (waste_basket)
41143	-23.1906124	-45.8747326	(amenity) (waste_basket)
41147	-23.1911734	-45.8748143	(amenity) (waste_basket)
41148	-23.1911528	-45.8748732	(amenity) (waste_basket)
41150	-23.1917264	-45.8752403	(amenity) (waste_basket)
41183	-23.1887393	-45.8766613	(amenity) (waste_basket)
41184	-23.1887253	-45.8764866	(amenity) (waste_basket)
41185	-23.18895	-45.8767554	(amenity) (waste_basket)
41212	-23.1888183	-45.8765871	(amenity) (waste_basket)
41243	-23.1885988	-45.8751556	(amenity) (waste_basket)
41244	-23.1885001	-45.8751204	(amenity) (waste_basket)
41246	-23.1884862	-45.8749761	(amenity) (waste_basket)
41248	-23.1879501	-45.8748866	(amenity) (waste_basket)
41251	-23.1886525	-45.8761348	(amenity) (waste_basket)
41252	-23.1885456	-45.8737499	(amenity) (waste_basket)
41270	-23.1897719	-45.8769927	(amenity) (waste_basket)
41271	-23.1897707	-45.877237	(amenity) (waste_basket)
41283	-23.1905603	-45.8774335	(amenity) (waste_basket)
41284	-23.1903476	-45.8772556	(amenity) (waste_basket)
41311	-23.1888991	-45.8737527	(amenity) (waste_basket)
42839	-23.2002906	-45.9045757	(amenity) (waste_basket)
42862	-23.2017195	-45.9073377	(amenity) (waste_basket)
42863	-23.2032393	-45.906136	(amenity) (waste_basket)
42916	-23.2080203	-45.903368	(amenity) (waste_basket)
42917	-23.208726	-45.9022817	(amenity) (waste_basket)
42991	-23.196697	-45.8911914	(amenity) (waste_basket)
42994	-23.1970391	-45.8912753	(amenity) (waste_basket)
42996	-23.1972018	-45.8914513	(amenity) (waste_basket)
42997	-23.2017688	-45.9029134	(amenity) (waste_basket)
43015	-23.6483631	-46.5971518	(amenity) (waste_basket)
43103	-23.5709593	-46.6369694	(amenity) (waste_basket)
43104	-23.5710142	-46.636945	(amenity) (waste_basket)
43105	-23.571058	-46.6369206	(amenity) (waste_basket)
43106	-23.5711046	-46.6368952	(amenity) (waste_basket)
43107	-23.5711465	-46.6368759	(amenity) (waste_basket)
43108	-23.5712405	-46.6368327	(amenity) (waste_basket)
43109	-23.5712884	-46.6368113	(amenity) (waste_basket)
43110	-23.5713278	-46.6367925	(amenity) (waste_basket)
43111	-23.5713708	-46.6367684	(amenity) (waste_basket)
43112	-23.5714187	-46.6367442	(amenity) (waste_basket)
43113	-23.5714273	-46.6366611	(amenity) (waste_basket)
43114	-23.5713868	-46.6366731	(amenity) (waste_basket)
43115	-23.5713548	-46.6366919	(amenity) (waste_basket)
43116	-23.5713229	-46.636708	(amenity) (waste_basket)
43117	-23.5712848	-46.6367281	(amenity) (waste_basket)
43118	-23.5712454	-46.6367429	(amenity) (waste_basket)
43119	-23.5711803	-46.6367295	(amenity) (waste_basket)
43120	-23.5711348	-46.6367563	(amenity) (waste_basket)
43121	-23.571093	-46.636826	(amenity) (waste_basket)
43122	-23.5710598	-46.6368381	(amenity) (waste_basket)
43123	-23.5710229	-46.6368569	(amenity) (waste_basket)
43124	-23.570991	-46.6368716	(amenity) (waste_basket)
43125	-23.570959	-46.6368864	(amenity) (waste_basket)
43126	-23.5709209	-46.6369092	(amenity) (waste_basket)
43127	-23.570943	-46.6370808	(amenity) (waste_basket)
43128	-23.5709885	-46.6370875	(amenity) (waste_basket)
43129	-23.5710315	-46.6371948	(amenity) (waste_basket)
43130	-23.5710918	-46.6372444	(amenity) (waste_basket)
43131	-23.5711397	-46.6372243	(amenity) (waste_basket)
43132	-23.5711803	-46.6372002	(amenity) (waste_basket)
43133	-23.5712307	-46.6371747	(amenity) (waste_basket)
43134	-23.5712725	-46.6371506	(amenity) (waste_basket)
43135	-23.5713561	-46.6371144	(amenity) (waste_basket)
43136	-23.5713978	-46.6370889	(amenity) (waste_basket)
43137	-23.5714495	-46.6370661	(amenity) (waste_basket)
43138	-23.5714999	-46.6370446	(amenity) (waste_basket)
43139	-23.5715331	-46.6370218	(amenity) (waste_basket)
