1864	-23.5584692	-46.5603688	(natural) (tree)
1865	-23.558486	-46.5604291	(natural) (tree)
1866	-23.5585194	-46.5603477	(natural) (tree)
1867	-23.5585323	-46.5604123	(natural) (tree)
2207	-23.5510645	-46.4047645	(natural) (tree)
2355	-23.32365	-46.5917979	(natural) (tree)
2463	-23.3250071	-46.5671525	(natural) (tree)
2464	-23.3250299	-46.5671835	(natural) (tree)
2508	-23.958045	-46.4017629	(natural) (tree)
2514	-23.696227	-46.6960974	(natural) (tree)
2515	-23.6962617	-46.6964671	(natural) (tree)
2516	-23.6973629	-46.6958777	(natural) (tree)
2551	-23.6995433	-46.698614	(natural) (tree)
2552	-23.6999382	-46.6997721	(natural) (tree)
2553	-23.7000163	-46.6997981	(natural) (tree)
2554	-23.700109	-46.6999529	(natural) (tree)
2555	-23.7003939	-46.7001931	(natural) (tree)
2556	-23.7006496	-46.7002365	(natural) (tree)
2557	-23.7009052	-46.7003074	(natural) (tree)
2657	-23.6982528	-46.7006914	(natural) (tree)
2702	-23.990084	-46.3070922	(natural) (tree)
2705	-23.9773232	-46.3035325	(natural) (tree)
2712	-23.9863255	-46.2959225	(natural) (tree)
2809	-23.9770483	-46.3129287	(natural) (tree)
2867	-23.9868938	-46.3031431	(natural) (tree)
2870	-23.9878874	-46.2973126	(natural) (tree)
2981	-23.9631092	-46.3185312	(natural) (tree)	Posto BR - Super Posto 200 Milhas
2989	-23.9668465	-46.3201727	(natural) (tree)
3031	-23.5838237	-46.6093958	(natural) (tree)
3032	-23.5838802	-46.6100516	(natural) (tree)
3033	-23.5838538	-46.6096151	(natural) (tree)
3034	-23.5838433	-46.6096781	(natural) (tree)
3035	-23.5838999	-46.6101059	(natural) (tree)
3036	-23.5838181	-46.6093066	(natural) (tree)
3037	-23.5839269	-46.6101549	(natural) (tree)
3038	-23.5840738	-46.6104023	(natural) (tree)
3039	-23.5838114	-46.6093489	(natural) (tree)
3040	-23.5838409	-46.6092644	(natural) (tree)
3041	-23.5839706	-46.6102186	(natural) (tree)
3042	-23.5841623	-46.6103762	(natural) (tree)
3043	-23.583871	-46.6095568	(natural) (tree)
3044	-23.5838722	-46.6094314	(natural) (tree)
3045	-23.5838833	-46.6092429	(natural) (tree)
3046	-23.5841918	-46.6103882	(natural) (tree)
3047	-23.5841125	-46.6103527	(natural) (tree)
3048	-23.5838993	-46.6094957	(natural) (tree)
3049	-23.5839798	-46.6092959	(natural) (tree)
3050	-23.5839005	-46.6103782	(natural) (tree)
3051	-23.5839146	-46.6104144	(natural) (tree)
3052	-23.58404	-46.609312	(natural) (tree)
3053	-23.5840867	-46.6092832	(natural) (tree)
3054	-23.5839435	-46.6102682	(natural) (tree)
3055	-23.5839097	-46.6103125	(natural) (tree)
3056	-23.5839411	-46.6104405	(natural) (tree)
3057	-23.5839294	-46.609251	(natural) (tree)
3058	-23.5842323	-46.6103956	(natural) (tree)
3059	-23.5842041	-46.6092476	(natural) (tree)
3060	-23.5839835	-46.6104513	(natural) (tree)
3061	-23.5841451	-46.6092597	(natural) (tree)
3062	-23.5842748	-46.6103956	(natural) (tree)
3063	-23.584351	-46.6092295	(natural) (tree)
3064	-23.5840375	-46.6104352	(natural) (tree)
3065	-23.5842379	-46.6091732	(natural) (tree)
3066	-23.5844198	-46.6103842	(natural) (tree)
3067	-23.5846711	-46.6103661	(natural) (tree)
3068	-23.584515	-46.6103768	(natural) (tree)
3069	-23.5847953	-46.6103574	(natural) (tree)
3070	-23.58492	-46.610348	(natural) (tree)
3071	-23.5849772	-46.6103446	(natural) (tree)
3072	-23.5848481	-46.6103527	(natural) (tree)
3073	-23.584556	-46.6094019	(natural) (tree)
3074	-23.5845588	-46.6094432	(natural) (tree)
3075	-23.5845609	-46.6094754	(natural) (tree)
3076	-23.5845637	-46.6093437	(natural) (tree)
3077	-23.5845637	-46.6095177	(natural) (tree)
3078	-23.5846059	-46.6100683	(natural) (tree)
3079	-23.5846091	-46.6101105	(natural) (tree)
3080	-23.5846116	-46.6101427	(natural) (tree)
3081	-23.5846147	-46.6101839	(natural) (tree)
3082	-23.5846222	-46.6093377	(natural) (tree)
3083	-23.5846306	-46.6102402	(natural) (tree)
3084	-23.5846871	-46.6093337	(natural) (tree)
3085	-23.5846892	-46.6102361	(natural) (tree)
3086	-23.5847484	-46.6093273	(natural) (tree)
3087	-23.5847539	-46.6102291	(natural) (tree)
3088	-23.5848019	-46.60932	(natural) (tree)
3089	-23.5848155	-46.6102251	(natural) (tree)
3090	-23.5848699	-46.6093126	(natural) (tree)
3091	-23.5848693	-46.6102231	(natural) (tree)
3092	-23.5849375	-46.6102189	(natural) (tree)
3111	-23.9693646	-46.3120869	(natural) (tree)
3120	-23.9356949	-46.3335456	(natural) (tree)
3218	-23.9821049	-46.3052117	(natural) (tree)
3858	-23.5258693	-46.6113748	(natural) (tree)
3859	-23.5262186	-46.6113083	(natural) (tree)
3860	-23.5216493	-46.609758	(natural) (tree)
3861	-23.5266735	-46.6108741	(natural) (tree)
4035	-23.4794859	-46.5844457	(natural) (tree)	árvore 12 - ímpar
4218	-23.5634876	-46.7210105	(natural) (tree)
4308	-23.5193311	-46.5013072	(natural) (tree)	Pau Brasil
4328	-23.2205813	-45.9186285	(natural) (tree)
4329	-23.2202528	-45.9186603	(natural) (tree)
4330	-23.220757	-45.9188373	(natural) (tree)
4331	-23.2206887	-45.9189824	(natural) (tree)
4332	-23.2209912	-45.9182286	(natural) (tree)
4333	-23.2199471	-45.918855	(natural) (tree)
4334	-23.2202041	-45.9188762	(natural) (tree)
4335	-23.2229836	-45.918832	(natural) (tree)
4336	-23.2231248	-45.9184975	(natural) (tree)
4337	-23.2224288	-45.9190072	(natural) (tree)
4338	-23.2277149	-45.9186426	(natural) (tree)
4339	-23.2278694	-45.9188621	(natural) (tree)
4340	-23.2277374	-45.9188341	(natural) (tree)
4341	-23.2276377	-45.9187582	(natural) (tree)
4342	-23.2281264	-45.9191717	(natural) (tree)
4343	-23.2279478	-45.9159893	(natural) (tree)
4344	-23.2280469	-45.9161249	(natural) (tree)
4345	-23.2281404	-45.9162451	(natural) (tree)
4346	-23.2286585	-45.9161434	(natural) (tree)
4347	-23.2286415	-45.9160232	(natural) (tree)
4348	-23.2289501	-45.9160025	(natural) (tree)
4349	-23.2287184	-45.9163753	(natural) (tree)
4350	-23.2284596	-45.9165335	(natural) (tree)
4351	-23.2284695	-45.9163324	(natural) (tree)
4352	-23.2285582	-45.9161983	(natural) (tree)
4353	-23.2287505	-45.9162439	(natural) (tree)
4354	-23.2287727	-45.9160695	(natural) (tree)
4355	-23.2285755	-45.9164692	(natural) (tree)
4356	-23.2284695	-45.9164424	(natural) (tree)
4357	-23.2298325	-45.9146962	(natural) (tree)
