4289	-23.5306309	-46.6222038	(shop) (vacant)
4523	-23.5305832	-46.6221896	(shop) (vacant)
4525	-23.5306753	-46.6220528	(shop) (vacant)
4526	-23.5307917	-46.6220877	(shop) (vacant)
4535	-23.5300245	-46.6229181	(shop) (vacant)
4553	-23.5269551	-46.6214819	(shop) (vacant)
4556	-23.5315856	-46.6224843	(shop) (vacant)
4648	-23.5177189	-46.5893383	(shop) (vacant)
4682	-23.520888	-46.5919306	(shop) (vacant)
4683	-23.5208282	-46.5918851	(shop) (vacant)
4684	-23.5207516	-46.5918268	(shop) (vacant)
5612	-23.5407751	-46.6333166	(shop) (vacant)
5739	-23.5259849	-46.6012131	(shop) (vacant)
5862	-23.4794637	-46.5713825	(shop) (vacant)
5863	-23.5100605	-46.5929688	(shop) (vacant)
5876	-23.5037146	-46.6207992	(shop) (vacant)
5877	-23.5035505	-46.6206214	(shop) (vacant)
5880	-23.5032971	-46.6203466	(shop) (vacant)
5881	-23.503188	-46.6202283	(shop) (vacant)
5885	-23.5030307	-46.6200578	(shop) (vacant)
5920	-23.5303674	-46.6020319	(shop) (vacant)
5923	-23.5317077	-46.6016756	(shop) (vacant)
5925	-23.5334906	-46.6008826	(shop) (vacant)
5927	-23.533761	-46.6007583	(shop) (vacant)
5935	-23.5360054	-46.5997622	(shop) (vacant)
5939	-23.5363719	-46.5996007	(shop) (vacant)
5943	-23.5366563	-46.5994643	(shop) (vacant)
5946	-23.537034	-46.5992932	(shop) (vacant)
5950	-23.5373945	-46.5991309	(shop) (vacant)
5952	-23.5374657	-46.5990989	(shop) (vacant)
5956	-23.5378322	-46.5991037	(shop) (vacant)
5963	-23.5372657	-46.5993596	(shop) (vacant)
6092	-23.4973374	-46.5858792	(shop) (vacant)
6096	-23.5289374	-46.612051	(shop) (vacant)
6097	-23.5289563	-46.6120273	(shop) (vacant)
6098	-23.5289865	-46.6119894	(shop) (vacant)
9057	-23.5542054	-46.660853	(shop) (vacant)
22993	-23.5544952	-46.6612076	(shop) (vacant)
23028	-23.5572855	-46.6608239	(shop) (vacant)
